47,4,         F,46,      C9,0,9,43+44+45+46+71+72+73+74+75+76,0.996926241,,43+44+45+46+71+72+73+74+75+76,,,,,0.996926241,0.114953905
48,4,         JC,,      C10,3,9,49+50+51+52+75+76+77+78+79+80+85+86,0.235706388,,49+50+51+52+75+76+77+78+79+80+86,,,,,0.235706388,0.801548549
49,4,         HI,48,      C10,3,9,48+50+51+52+75+76+77+78+79+80+84+85+86,0.69288325,,48+50+51+52+75+76+77+78+79+80+85+86,,,,,0.69288325,0.070449632
50,4,         G,49,      C10,3,9,48+49+51+52+75+76+77+78+79+80+85+86,0.434913856,,48+49+51+52+75+76+77+78+79+80,,,,,0.434913856,0.856656477
51,4,         R,,      C11,3,9,48+49+50+52+75+76+77+78+79+80,0.83916092,,48+49+50+52+75+76+77+78+79+80,,,,,0.83916092,0.890191472
52,4,         F,51,      C11,3,9,48+49+50+51+75+76+77+78+79+80,0.669090497,,48+49+50+51+75+76+77+78+79+80,,,,,0.669090497,0.835713348
53,4,         R,52,      W1,1,8,25+26+27+28+29+30+31+32+33+34+54+55+56+57+58+60,0.304861886,,25+26+27+28+29+30+31+32+33+34+54+55+56+57+58+60,,,,,0.304861886,0.170903235
54,4,         F,53,      W1,1,8,25+26+27+28+29+30+31+32+33+34+39+53+55+56+57+58+59+60,0.774885633,,11+25+26+27+28+29+30+31+32+33+34+39+53+55+56+57+58+59+60,,,,,0.774885633,0.911889813
55,4,         R,26+29,      W2,1,8,25+26+27+28+29+30+31+32+53+54+56+57+58+69+70,0.728152472,,25+26+27+28+29+30+31+32+53+54+56+57+58+69+70,,,,,0.728152472,0.865191345
56,4,         F,55,      W2,1,8,25+26+27+28+29+30+31+32+53+54+55+57+58+69+70,0.651642103,,25+26+27+28+29+30+31+32+53+54+55+57+58+69+70,,,,,0.651642103,0.671163972
57,4,         R,29+31,      W3,1,8,25+26+27+28+29+30+31+32+33+34+39+53+54+55+56+58+59+60+69+70,0.703113218,,25+26+27+28+29+30+31+32+33+34+39+53+54+55+56+58+59+60+69+70,,,,,0.703113218,0.47388687
58,4,         F,57,      W3,1,8,25+26+27+28+29+30+31+32+33+34+38+39+53+54+55+56+57+59+60+64+69+70,0.914556452,,25+26+27+28+29+30+31+32+33+34+38+39+53+54+55+56+57+59+60+64+69+70,,,,,0.914556452,0.834270164
59,4,         R,33+36,      W4,2,8,31+32+33+34+35+36+37+38+39+40+41+42+54+57+58+60+61+62+63+64+65+66+67+68,0.556981322,,31+32+33+34+35+36+37+38+39+40+41+42+54+57+58+60+61+62+63+64+65+66+67+68,,,,,0.556981322,0.383913513
60,4,         F,59,      W4,2,8,31+32+33+34+35+36+37+38+39+40+41+42+53+54+57+58+59+61+62+63+64+65+66+67+68,0.816911053,,14+31+32+33+34+35+36+37+38+39+40+41+42+53+54+57+58+59+61+62+63+64+65+66+67+68,,,,,0.816911053,0.678568639
61,4,         R,36,      W5,2,8,33+34+35+36+37+38+39+40+41+42+59+60+62+63+64+65+66+67+68,0.965879386,,33+34+35+36+37+38+39+40+41+42+59+60+62+63+64+65+66+67+68,,,,,0.965879386,0.752857841
62,4,         F,61,      W5,2,8,33+34+35+36+37+38+39+40+41+42+59+60+61+63+64+65+66+67+68,0.689721988,,33+34+35+36+37+38+39+40+41+42+59+60+61+63+64+65+66+67+68,,,,,0.689721988,0.304298469
63,4,         R,38+41,      W6,2,8,32+33+34+35+36+37+38+39+40+41+42+59+60+61+62+64+65+66+67+68,0.091722957,,32+33+34+35+36+37+38+39+40+41+42+59+60+61+62+64+65+66+67+68,,,,,0.091722957,0.784911147
64,4,         F,63,      W6,2,8,31+32+33+34+35+36+37+38+39+40+41+42+58+59+60+61+62+63+65+66+67+68,0.105616313,,31+32+33+34+35+36+37+38+39+40+41+42+58+59+60+61+62+63+65+66+67+68,,,,,0.105616313,0.178827792
65,4,         R,41,      W7,2,8,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+66+67+68,0.08012761,,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+66+67+68,,,,,0.08012761,0.912218897
66,4,         F,65,      W7,2,8,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+65+67+68,0.418020474,,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+65+67+68,,,,,0.418020474,0.407319603
67,4,         R,41,      W8,2,8,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+65+66+68+85+86,0.835915427,,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+65+66+68+85+86,,,,,0.835915427,0.99537381
68,4,         F,67,      W8,2,8,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+65+66+67+84+85+86,0.438429233,,33+34+35+36+37+38+39+40+41+42+59+60+61+62+63+64+65+66+67+85+86,,,,,0.438429233,0.388355669
69,4,         R,,      W9,0,9,28+29+30+31+32+55+56+57+58+70+81+82,0.921835515,,28+29+31+32+55+56+57+58+70+81+82,,,,,0.921835515,0.089569403
70,4,         F,69,      W9,0,9,28+29+30+31+32+44+55+56+57+58+69+74+81+82,0.931836312,,28+29+30+31+32+55+56+57+58+69+81+82,,,,,0.931836312,0.646345308
71,4,         R,44+46,      W10,0,9,43+44+45+46+47+72+73+74+76,0.367976212,,43+44+45+46+47+72+73+74+76,,,,,0.367976212,0.093624528
72,4,         F,71,      W10,0,9,43+44+45+46+47+71+73+74+75+76,0.501753841,,43+44+45+46+47+71+73+74+75+76,,,,,0.501753841,0.251503789
73,4,         R,44,      W11,0,9,43+44+45+46+47+71+72+74+75+76,0.677619808,,43+44+45+46+47+71+72+74+75+76,,,,,0.677619808,0.472229859
74,4,         F,73,      W11,0,9,43+44+45+46+47+70+71+72+73+75+76+82+84,0.578794469,,43+44+45+46+47+71+72+73+75+76,,,,,0.578794469,0.515320563
75,4,         R,,      W12,3,9,44+47+48+49+50+51+52+72+73+74+76+77+78+79+80+85+86,0.708846159,,44+47+48+49+50+51+52+72+73+74+76+77+78+79+80+86,,,,,0.708846159,0.169839251
76,4,         F,75,      W12,3,9,43+44+46+47+48+49+50+51+52+71+72+73+74+75+77+78+79+80+82+84+85+86,0.471795282,,43+44+46+47+48+49+50+51+52+71+72+73+74+75+77+78+79+80+85+86,,,,,0.471795282,0.432206078
77,4,         R,49,      W13,3,9,48+49+50+51+52+75+76+78+79+80+85+86,0.437249391,,48+49+50+51+52+75+76+78+79+80+86,,,,,0.437249391,0.630086084
78,4,         F,77,      W13,3,9,48+49+50+51+52+75+76+77+79+80+84+85+86,0.478961905,,48+49+50+51+52+75+76+77+79+80+85+86,,,,,0.478961905,0.180591373
79,4,         R,49+51,      W14,3,9,48+49+50+51+52+75+76+77+78+80+86,0.438426993,,48+49+50+51+52+75+76+77+78+80,,,,,0.438426993,0.509022257
80,4,         F,79,      W14,3,9,48+49+50+51+52+75+76+77+78+79+85+86,0.27685638,,48+49+50+51+52+75+76+77+78+79+86,,,,,0.27685638,0.397357101
81,4,         R,,      W15,0,9,69+70+82+83+84,0.898027907,,69+70+82+83+84,,,,,0.898027907,0.561122513
82,4,         F,81,      W15,0,9,44+69+70+74+76+81+83+84,0.894058458,,69+70+81+83+84,,,,,0.894058458,0.182834266
83,4,         R,,      W16,3,9,81+82+84+85+86,0.033147761,,81+82+84+85+86,,,,,0.033147761,0.055077286
84,4,         F,83,      W16,3,9,49+68+74+76+78+81+82+83+85+86,0.779171291,,81+82+83+85+86,,,,,0.779171291,0.771303429
85,4,         R,,      W17,3,9,48+49+50+67+68+75+76+77+78+80+83+84+86,0.069146954,,49+67+68+76+78+83+84+86,,,,,0.069146954,0.653057502
86,4,         F,85,      W17,3,9,48+49+50+67+68+75+76+77+78+79+80+83+84+85,0.151423267,,48+49+67+68+75+76+77+78+80+83+84+85,,,,,0.151423267,0.638418458
